# step, loss function, Y0, learning rate, running time
1.270000000000000000e+02,3.079098193195731279e-03,4.825254968692710977e-01,1.000000047497451305e-03,5.502181053161621094e+00
1.280000000000000000e+02,5.618974651134198833e-02,4.826158302623017593e-01,1.000000047497451305e-03,5.518194675445556641e+00
1.290000000000000000e+02,2.399620938800533284e-03,4.821486458445528589e-01,1.000000047497451305e-03,5.533707141876220703e+00
1.300000000000000000e+02,1.520887027170385959e-04,4.820665648233249390e-01,1.000000047497451305e-03,5.548720359802246094e+00
1.310000000000000000e+02,1.168654045732408706e-02,4.820501845921732476e-01,1.000000047497451305e-03,5.563733577728271484e+00
1.320000000000000000e+02,4.391443043307850791e-02,4.818597324517001068e-01,1.000000047497451305e-03,5.578746080398559570e+00
1.330000000000000000e+02,3.083246148193620126e-02,4.814955032123819922e-01,1.000000047497451305e-03,5.593759059906005859e+00
1.340000000000000000e+02,8.729400487534240416e-02,4.811874351121760429e-01,1.000000047497451305e-03,5.608771800994873047e+00
1.350000000000000000e+02,2.397303400989111988e-02,4.806664828896974329e-01,1.000000047497451305e-03,5.623784780502319336e+00
1.360000000000000000e+02,5.854345456552290279e-03,4.803947928237529696e-01,1.000000047497451305e-03,5.638796567916870117e+00
1.370000000000000000e+02,1.108365454796511954e-02,4.805198134259773823e-01,1.000000047497451305e-03,5.653809785842895508e+00
1.380000000000000000e+02,1.009019142120756458e-03,4.803480510067412168e-01,1.000000047497451305e-03,5.669822931289672852e+00
1.390000000000000000e+02,6.496813168548257189e-02,4.802982377388840263e-01,1.000000047497451305e-03,5.684335470199584961e+00
1.400000000000000000e+02,2.000669267678000657e-02,4.798561472423765184e-01,1.000000047497451305e-03,5.699848651885986328e+00
1.410000000000000000e+02,1.017631818380533440e-03,4.796108721605515934e-01,1.000000047497451305e-03,5.714361429214477539e+00
1.420000000000000000e+02,2.694705572309418970e-03,4.796627941705571829e-01,1.000000047497451305e-03,5.729874372482299805e+00
1.430000000000000000e+02,8.364437128591539067e-03,4.797469978510637834e-01,1.000000047497451305e-03,5.744887113571166992e+00
1.440000000000000000e+02,4.249303245954755281e-02,4.795955337730702928e-01,1.000000047497451305e-03,5.759899854660034180e+00
1.450000000000000000e+02,1.337766462077979168e-01,4.792422499347393505e-01,1.000000047497451305e-03,5.774912595748901367e+00
1.460000000000000000e+02,9.049723855161848074e-02,4.785293949610978648e-01,1.000000047497451305e-03,5.789925336837768555e+00
1.470000000000000000e+02,1.711659464315693976e-02,4.780135681821061078e-01,1.000000047497451305e-03,5.805438756942749023e+00
1.480000000000000000e+02,3.977449358155671355e-02,4.777880695985457504e-01,1.000000047497451305e-03,5.820951700210571289e+00
1.490000000000000000e+02,3.334342665751681553e-04,4.774293066801169050e-01,1.000000047497451305e-03,5.835963964462280273e+00
1.500000000000000000e+02,1.840238780063131047e-02,4.774014871456750964e-01,1.000000047497451305e-03,5.850976467132568359e+00
1.510000000000000000e+02,8.124192532664518528e-04,4.771721064279923485e-01,1.000000047497451305e-03,5.866490125656127930e+00
1.520000000000000000e+02,9.690433576412230132e-02,4.772169202473144911e-01,1.000000047497451305e-03,5.881503343582153320e+00
1.530000000000000000e+02,8.920532084842897058e-02,4.765731823229709119e-01,1.000000047497451305e-03,5.897516727447509766e+00
1.540000000000000000e+02,3.345299959241496059e-03,4.760075645151919943e-01,1.000000047497451305e-03,5.913029909133911133e+00
1.550000000000000000e+02,1.040039887254797998e-02,4.759067346438882185e-01,1.000000047497451305e-03,5.927542209625244141e+00
1.560000000000000000e+02,6.473860405959677711e-02,4.760682270867282462e-01,1.000000047497451305e-03,5.943055152893066406e+00
1.570000000000000000e+02,5.167328636905601374e-02,4.756162595107498725e-01,1.000000047497451305e-03,5.958568096160888672e+00
1.580000000000000000e+02,2.274368439876840037e-02,4.751911173146854961e-01,1.000000047497451305e-03,5.973581314086914062e+00
1.590000000000000000e+02,1.702426392461621127e-02,4.749309553573961007e-01,1.000000047497451305e-03,5.988593339920043945e+00
