# step, loss function, Y0, learning rate, running time
2.310000000000000000e+02,9.587449662522416816e+01,7.263836230471932254e+01,5.000000000000000000e-01,4.056749153137207031e+01
2.320000000000000000e+02,1.627119305104602347e+02,7.266999708784483403e+01,5.000000000000000000e-01,4.065644001960754395e+01
2.330000000000000000e+02,9.219350512410623821e+01,7.270083152265924298e+01,5.000000000000000000e-01,4.074282479286193848e+01
2.340000000000000000e+02,9.800935029567655477e+01,7.272444225652876071e+01,5.000000000000000000e-01,4.082833600044250488e+01
2.350000000000000000e+02,9.634398297116550225e+01,7.274096437073707477e+01,5.000000000000000000e-01,4.091883063316345215e+01
2.360000000000000000e+02,1.218375288894158501e+02,7.276004769983097731e+01,5.000000000000000000e-01,4.100427985191345215e+01
2.370000000000000000e+02,1.117011789546720308e+02,7.276889324623965649e+01,5.000000000000000000e-01,4.109041857719421387e+01
2.380000000000000000e+02,1.069218503268041047e+02,7.278422203848708705e+01,5.000000000000000000e-01,4.117892956733703613e+01
2.390000000000000000e+02,1.025063771391928071e+02,7.278976454124394024e+01,5.000000000000000000e-01,4.126311087608337402e+01
2.400000000000000000e+02,1.259358253908617229e+02,7.279237465600556334e+01,5.000000000000000000e-01,4.135232138633728027e+01
2.410000000000000000e+02,1.035017702891978502e+02,7.279285715347839414e+01,5.000000000000000000e-01,4.144632387161254883e+01
2.420000000000000000e+02,1.127206823520364054e+02,7.280152494611751024e+01,5.000000000000000000e-01,4.153671097755432129e+01
2.430000000000000000e+02,1.107596796451222332e+02,7.281160491812157431e+01,5.000000000000000000e-01,4.162211489677429199e+01
2.440000000000000000e+02,1.031779290596233807e+02,7.281665382543330622e+01,5.000000000000000000e-01,4.170918893814086914e+01
2.450000000000000000e+02,7.908527484051305123e+01,7.283099638254900299e+01,5.000000000000000000e-01,4.179612207412719727e+01
2.460000000000000000e+02,1.006261997082962978e+02,7.283939822760498828e+01,5.000000000000000000e-01,4.188469719886779785e+01
2.470000000000000000e+02,1.279495607739028173e+02,7.285058173524259928e+01,5.000000000000000000e-01,4.197221183776855469e+01
2.480000000000000000e+02,8.881973659885443340e+01,7.285670287169607207e+01,5.000000000000000000e-01,4.205568265914916992e+01
2.490000000000000000e+02,1.063994191397266889e+02,7.286637255915495359e+01,5.000000000000000000e-01,4.214327192306518555e+01
2.500000000000000000e+02,9.770387297050571362e+01,7.286248460340127053e+01,5.000000000000000000e-01,4.223028731346130371e+01
2.510000000000000000e+02,1.750510373668833211e+02,7.286445012537380705e+01,5.000000000000000000e-01,4.231373572349548340e+01
2.520000000000000000e+02,1.386240801109842664e+02,7.285721030710486446e+01,5.000000000000000000e-01,4.239846205711364746e+01
2.530000000000000000e+02,1.061382212326337111e+02,7.285056360147052601e+01,5.000000000000000000e-01,4.248444819450378418e+01
2.540000000000000000e+02,1.130152874575088333e+02,7.284545611026841527e+01,5.000000000000000000e-01,4.256902647018432617e+01
2.550000000000000000e+02,1.076454528436220954e+02,7.283840975553836472e+01,5.000000000000000000e-01,4.265322518348693848e+01
2.560000000000000000e+02,1.097357452072469783e+02,7.282608118914026818e+01,5.000000000000000000e-01,4.273933434486389160e+01
2.570000000000000000e+02,1.113795398850253520e+02,7.281375634958509124e+01,5.000000000000000000e-01,4.282502746582031250e+01
2.580000000000000000e+02,9.447712885407189276e+01,7.280581490125629784e+01,5.000000000000000000e-01,4.290924119949340820e+01
2.590000000000000000e+02,9.929702085598019323e+01,7.279664502925284353e+01,5.000000000000000000e-01,4.299460625648498535e+01
2.600000000000000000e+02,8.711037473948056231e+01,7.278615831631209687e+01,5.000000000000000000e-01,4.307833361625671387e+01
2.610000000000000000e+02,1.382537836540116700e+02,7.277730914974691245e+01,5.000000000000000000e-01,4.316726160049438477e+01
2.620000000000000000e+02,1.031029944754578196e+02,7.276890681719440579e+01,5.000000000000000000e-01,4.325542330741882324e+01
2.630000000000000000e+02,9.559550661776620473e+01,7.275232324470036360e+01,5.000000000000000000e-01,4.333902049064636230e+01
2.640000000000000000e+02,8.844744034042058445e+01,7.273992109844527931e+01,5.000000000000000000e-01,4.342859578132629395e+01
2.650000000000000000e+02,1.131638780666648785e+02,7.272544111033208480e+01,5.000000000000000000e-01,4.351303195953369141e+01
2.660000000000000000e+02,1.086126449543925787e+02,7.271437351990785203e+01,5.000000000000000000e-01,4.359737229347229004e+01
2.670000000000000000e+02,1.310475614883287960e+02,7.271045766224315798e+01,5.000000000000000000e-01,4.368207836151123047e+01
2.680000000000000000e+02,9.851471160204903299e+01,7.270236339020651428e+01,5.000000000000000000e-01,4.376905703544616699e+01
2.690000000000000000e+02,1.113522247721893166e+02,7.269427405633220474e+01,5.000000000000000000e-01,4.385349488258361816e+01
2.700000000000000000e+02,1.076960629278592450e+02,7.269749041890888464e+01,5.000000000000000000e-01,4.393828868865966797e+01
2.710000000000000000e+02,9.201262195642935637e+01,7.270658585877112046e+01,5.000000000000000000e-01,4.402282714843750000e+01
2.720000000000000000e+02,9.486154532225471314e+01,7.271355051731168828e+01,5.000000000000000000e-01,4.410973715782165527e+01
2.730000000000000000e+02,9.823382294457778130e+01,7.272098855535031703e+01,5.000000000000000000e-01,4.419816350936889648e+01
2.740000000000000000e+02,1.529387040671492741e+02,7.272844610642663099e+01,5.000000000000000000e-01,4.428294014930725098e+01
2.750000000000000000e+02,6.807724712963283764e+01,7.274421781326044822e+01,5.000000000000000000e-01,4.436893177032470703e+01
2.760000000000000000e+02,1.035652525262820802e+02,7.276397792976055712e+01,5.000000000000000000e-01,4.445484709739685059e+01
2.770000000000000000e+02,1.018894886939552435e+02,7.278031214452656172e+01,5.000000000000000000e-01,4.454159474372863770e+01
2.780000000000000000e+02,9.626974348676594673e+01,7.278871088728485006e+01,5.000000000000000000e-01,4.462559199333190918e+01
2.790000000000000000e+02,9.780878052121282451e+01,7.279844896776403118e+01,5.000000000000000000e-01,4.471265721321105957e+01
2.800000000000000000e+02,9.164499489433197255e+01,7.281162532934010301e+01,5.000000000000000000e-01,4.479737424850463867e+01
2.810000000000000000e+02,9.652024087431374255e+01,7.282324119159900988e+01,5.000000000000000000e-01,4.488446521759033203e+01
2.820000000000000000e+02,8.403055540323464356e+01,7.283815686633467124e+01,5.000000000000000000e-01,4.497053790092468262e+01
2.830000000000000000e+02,8.948643200096809380e+01,7.286117445727097675e+01,5.000000000000000000e-01,4.505711221694946289e+01
2.840000000000000000e+02,9.288112277498591141e+01,7.288478215041519093e+01,5.000000000000000000e-01,4.514368486404418945e+01
2.850000000000000000e+02,8.930582746750346246e+01,7.291099970842201117e+01,5.000000000000000000e-01,4.523025870323181152e+01
2.860000000000000000e+02,8.766560623214141401e+01,7.294327896874241901e+01,5.000000000000000000e-01,4.531733250617980957e+01
2.870000000000000000e+02,9.438385880144170414e+01,7.297892220120074569e+01,5.000000000000000000e-01,4.540337824821472168e+01
2.880000000000000000e+02,8.269507513353957506e+01,7.302144743929279969e+01,5.000000000000000000e-01,4.548995256423950195e+01
2.890000000000000000e+02,9.230115202358618376e+01,7.306009101779451953e+01,5.000000000000000000e-01,4.557452487945556641e+01
2.900000000000000000e+02,8.953186044429300239e+01,7.309436942052560937e+01,5.000000000000000000e-01,4.565959668159484863e+01
2.910000000000000000e+02,8.595720925085639408e+01,7.311458573429396779e+01,5.000000000000000000e-01,4.574616003036499023e+01
2.920000000000000000e+02,8.744318238300613189e+01,7.313903462973966896e+01,5.000000000000000000e-01,4.583119273185729980e+01
2.930000000000000000e+02,8.091273599917636261e+01,7.315554048945411125e+01,5.000000000000000000e-01,4.591586637496948242e+01
2.940000000000000000e+02,8.640480481441940697e+01,7.317630054830343056e+01,5.000000000000000000e-01,4.600037550926208496e+01
2.950000000000000000e+02,7.566899161793737960e+01,7.319267348699916909e+01,5.000000000000000000e-01,4.608552050590515137e+01
2.960000000000000000e+02,1.027903372135514957e+02,7.321424353565797105e+01,5.000000000000000000e-01,4.617164802551269531e+01
2.970000000000000000e+02,8.287396093538572472e+01,7.323887062921117774e+01,5.000000000000000000e-01,4.626161599159240723e+01
2.980000000000000000e+02,8.236624338290228309e+01,7.325905641741323393e+01,5.000000000000000000e-01,4.634554529190063477e+01
2.990000000000000000e+02,1.080382819246753030e+02,7.328018228921796151e+01,5.000000000000000000e-01,4.643476533889770508e+01
3.000000000000000000e+02,5.909875794799092574e+01,7.329828066110786722e+01,5.000000000000000000e-01,4.652625155448913574e+01
3.010000000000000000e+02,6.815398921009247601e+01,7.331246269845554764e+01,5.000000000000000000e-01,4.661142468452453613e+01
3.020000000000000000e+02,6.525208414647002542e+01,7.332648637394225943e+01,5.000000000000000000e-01,4.669782352447509766e+01
3.030000000000000000e+02,8.129943320120302985e+01,7.333853605280094712e+01,5.000000000000000000e-01,4.678220796585083008e+01
3.040000000000000000e+02,8.747604171916231053e+01,7.334566072782290291e+01,5.000000000000000000e-01,4.686795949935913086e+01
3.050000000000000000e+02,8.648882126992457131e+01,7.335001831213089929e+01,5.000000000000000000e-01,4.695403289794921875e+01
3.060000000000000000e+02,5.513221648301847466e+01,7.335820437038888997e+01,5.000000000000000000e-01,4.704140400886535645e+01
3.070000000000000000e+02,7.749671299896753851e+01,7.336896087204036121e+01,5.000000000000000000e-01,4.713095545768737793e+01
3.080000000000000000e+02,5.578760666122932577e+01,7.337943881637026777e+01,5.000000000000000000e-01,4.721768689155578613e+01
3.090000000000000000e+02,9.280887871682857337e+01,7.338640594377152127e+01,5.000000000000000000e-01,4.730267548561096191e+01
3.100000000000000000e+02,9.733784863703587575e+01,7.339753000762632951e+01,5.000000000000000000e-01,4.738686037063598633e+01
3.110000000000000000e+02,5.771551223402282460e+01,7.341183525158577083e+01,5.000000000000000000e-01,4.747143197059631348e+01
3.120000000000000000e+02,8.859301586035643084e+01,7.342760846787591333e+01,5.000000000000000000e-01,4.755674552917480469e+01
3.130000000000000000e+02,7.423982744024816327e+01,7.344449194329978070e+01,5.000000000000000000e-01,4.764270162582397461e+01
3.140000000000000000e+02,7.318052570599236617e+01,7.345980034612918530e+01,5.000000000000000000e-01,4.773377871513366699e+01
3.150000000000000000e+02,6.077876067717472353e+01,7.347266263506956818e+01,5.000000000000000000e-01,4.782285523414611816e+01
3.160000000000000000e+02,7.307841503191001209e+01,7.348037505019077287e+01,5.000000000000000000e-01,4.791443252563476562e+01
3.170000000000000000e+02,1.138101119236228982e+02,7.348236689300975399e+01,5.000000000000000000e-01,4.800802278518676758e+01
3.180000000000000000e+02,8.624604930372112221e+01,7.348783103869439515e+01,5.000000000000000000e-01,4.809843277931213379e+01
3.190000000000000000e+02,6.527538442032226840e+01,7.349652663619178838e+01,5.000000000000000000e-01,4.819049692153930664e+01
3.200000000000000000e+02,6.007738566293703286e+01,7.350372687899545099e+01,5.000000000000000000e-01,4.828069686889648438e+01
3.210000000000000000e+02,6.242641131034423552e+01,7.350428712946438736e+01,5.000000000000000000e-01,4.836908054351806641e+01
3.220000000000000000e+02,6.101846989380199204e+01,7.350740240490516442e+01,5.000000000000000000e-01,4.845727419853210449e+01
3.230000000000000000e+02,7.903361076343514924e+01,7.351604665302382102e+01,5.000000000000000000e-01,4.854550528526306152e+01
3.240000000000000000e+02,8.478562553916449929e+01,7.352324969362682339e+01,5.000000000000000000e-01,4.863879537582397461e+01
3.250000000000000000e+02,7.826195867334878642e+01,7.352198070197481172e+01,5.000000000000000000e-01,4.872804856300354004e+01
3.260000000000000000e+02,6.629721424450946188e+01,7.351745586471994898e+01,5.000000000000000000e-01,4.882271122932434082e+01
3.270000000000000000e+02,7.787480979922598578e+01,7.351481041038256592e+01,5.000000000000000000e-01,4.891205406188964844e+01
3.280000000000000000e+02,6.228527003924068595e+01,7.351655355790893509e+01,5.000000000000000000e-01,4.900712776184082031e+01
3.290000000000000000e+02,7.104211538117627356e+01,7.351782990956269259e+01,5.000000000000000000e-01,4.909670329093933105e+01
3.300000000000000000e+02,7.477278288070824885e+01,7.351144881159933675e+01,5.000000000000000000e-01,4.919028258323669434e+01
3.310000000000000000e+02,8.687512676283702717e+01,7.350532081585664912e+01,5.000000000000000000e-01,4.928045105934143066e+01
3.320000000000000000e+02,8.463056773668195376e+01,7.349324348025231757e+01,5.000000000000000000e-01,4.937051987648010254e+01
3.330000000000000000e+02,5.913192923509117804e+01,7.348176085448046990e+01,5.000000000000000000e-01,4.946162867546081543e+01
3.340000000000000000e+02,6.038806883114315838e+01,7.347284408761011321e+01,5.000000000000000000e-01,4.955150866508483887e+01
3.350000000000000000e+02,8.032525733866596340e+01,7.346775491760186583e+01,5.000000000000000000e-01,4.964093136787414551e+01
3.360000000000000000e+02,8.886538324525790244e+01,7.346773477799487750e+01,5.000000000000000000e-01,4.973100066184997559e+01
3.370000000000000000e+02,5.696542497878674283e+01,7.345973168311799384e+01,5.000000000000000000e-01,4.982102727890014648e+01
3.380000000000000000e+02,7.211052649572911832e+01,7.345400595821774914e+01,5.000000000000000000e-01,4.991460418701171875e+01
3.390000000000000000e+02,7.555614365871943505e+01,7.346373752501921217e+01,5.000000000000000000e-01,5.000314784049987793e+01
3.400000000000000000e+02,7.211002814802533578e+01,7.347055567827086975e+01,5.000000000000000000e-01,5.008931493759155273e+01
3.410000000000000000e+02,4.984669315111522536e+01,7.347974810093685960e+01,5.000000000000000000e-01,5.017789030075073242e+01
3.420000000000000000e+02,6.871235273367933871e+01,7.348806987141672664e+01,5.000000000000000000e-01,5.026556801795959473e+01
3.430000000000000000e+02,7.145375891945379010e+01,7.350244433135964073e+01,5.000000000000000000e-01,5.035112452507019043e+01
3.440000000000000000e+02,9.468707559103958715e+01,7.351831412252282405e+01,5.000000000000000000e-01,5.043902683258056641e+01
3.450000000000000000e+02,6.807003014589393786e+01,7.353907114433448555e+01,5.000000000000000000e-01,5.052757620811462402e+01
3.460000000000000000e+02,6.750579450546315741e+01,7.355793462930667204e+01,5.000000000000000000e-01,5.061418342590332031e+01
3.470000000000000000e+02,6.565317217540632555e+01,7.357197212018017751e+01,5.000000000000000000e-01,5.070275878906250000e+01
3.480000000000000000e+02,5.566175677523821719e+01,7.357864409294626284e+01,5.000000000000000000e-01,5.079312276840209961e+01
3.490000000000000000e+02,7.332304967364530057e+01,7.357941096676965742e+01,5.000000000000000000e-01,5.088023090362548828e+01
3.500000000000000000e+02,7.259214822544787182e+01,7.357127230321148659e+01,5.000000000000000000e-01,5.096678495407104492e+01
3.510000000000000000e+02,7.378407007039243126e+01,7.356241340999093836e+01,5.000000000000000000e-01,5.105414843559265137e+01
3.520000000000000000e+02,4.811259313228379852e+01,7.356114603666992480e+01,5.000000000000000000e-01,5.113998627662658691e+01
3.530000000000000000e+02,7.711772587815171676e+01,7.356042719219290404e+01,5.000000000000000000e-01,5.122568225860595703e+01
3.540000000000000000e+02,5.798552281757432070e+01,7.356925496372835482e+01,5.000000000000000000e-01,5.131294751167297363e+01
3.550000000000000000e+02,6.241515990951876347e+01,7.358366449405026799e+01,5.000000000000000000e-01,5.140202307701110840e+01
3.560000000000000000e+02,5.699755989197316097e+01,7.359817576577349030e+01,5.000000000000000000e-01,5.149059820175170898e+01
3.570000000000000000e+02,5.609588282263416659e+01,7.360798067484802232e+01,5.000000000000000000e-01,5.158417749404907227e+01
3.580000000000000000e+02,5.011007361077516009e+01,7.361675120243346271e+01,5.000000000000000000e-01,5.167575502395629883e+01
3.590000000000000000e+02,5.161754672155993973e+01,7.362694650839102906e+01,5.000000000000000000e-01,5.176642966270446777e+01
3.600000000000000000e+02,5.783598492112833611e+01,7.363264576263745198e+01,5.000000000000000000e-01,5.185507249832153320e+01
3.610000000000000000e+02,5.297887932356964313e+01,7.363261066445434722e+01,5.000000000000000000e-01,5.194475698471069336e+01
3.620000000000000000e+02,6.542713654996116190e+01,7.363953489007030839e+01,5.000000000000000000e-01,5.203186798095703125e+01
3.630000000000000000e+02,6.105936154007171268e+01,7.365622396292444307e+01,5.000000000000000000e-01,5.211741280555725098e+01
3.640000000000000000e+02,6.355731239045612568e+01,7.367507342778719703e+01,5.000000000000000000e-01,5.220448064804077148e+01
3.650000000000000000e+02,5.476300225984622472e+01,7.369703183765783194e+01,5.000000000000000000e-01,5.229273605346679688e+01
3.660000000000000000e+02,4.166426291307084284e+01,7.372328907185121238e+01,5.000000000000000000e-01,5.238031029701232910e+01
3.670000000000000000e+02,7.458327431166384258e+01,7.375020807016059621e+01,5.000000000000000000e-01,5.246748828887939453e+01
3.680000000000000000e+02,4.383800818170018943e+01,7.378455024369610271e+01,5.000000000000000000e-01,5.255507826805114746e+01
3.690000000000000000e+02,4.685318029333738821e+01,7.381614159753961246e+01,5.000000000000000000e-01,5.264146280288696289e+01
3.700000000000000000e+02,5.952583052311143774e+01,7.384446585277163422e+01,5.000000000000000000e-01,5.273095846176147461e+01
3.710000000000000000e+02,7.082501683138059434e+01,7.386176030473178855e+01,5.000000000000000000e-01,5.282235193252563477e+01
3.720000000000000000e+02,5.468083080337010671e+01,7.387638113851126320e+01,5.000000000000000000e-01,5.290880131721496582e+01
3.730000000000000000e+02,4.370888734121529495e+01,7.388383616464138015e+01,5.000000000000000000e-01,5.299489331245422363e+01
3.740000000000000000e+02,4.678932696922935719e+01,7.389074362582439903e+01,5.000000000000000000e-01,5.308496975898742676e+01
3.750000000000000000e+02,6.251790471283775474e+01,7.388529160845277488e+01,5.000000000000000000e-01,5.317636609077453613e+01
3.760000000000000000e+02,5.240448148860961908e+01,7.387481320181869648e+01,5.000000000000000000e-01,5.327093386650085449e+01
3.770000000000000000e+02,5.296473725587804182e+01,7.386196820978554456e+01,5.000000000000000000e-01,5.335935926437377930e+01
3.780000000000000000e+02,5.420852717280192223e+01,7.385374101797869173e+01,5.000000000000000000e-01,5.345677828788757324e+01
3.790000000000000000e+02,8.410526817079771433e+01,7.384847416814433529e+01,5.000000000000000000e-01,5.354935693740844727e+01
3.800000000000000000e+02,6.384236565229226557e+01,7.384606912253536848e+01,5.000000000000000000e-01,5.363954830169677734e+01
3.810000000000000000e+02,4.953915540912092297e+01,7.384107806974334665e+01,5.000000000000000000e-01,5.373353862762451172e+01
3.820000000000000000e+02,4.470415573489894712e+01,7.383733047112106362e+01,5.000000000000000000e-01,5.382511615753173828e+01
3.830000000000000000e+02,5.501202164241982473e+01,7.383802749626201489e+01,5.000000000000000000e-01,5.391630268096923828e+01
3.840000000000000000e+02,5.525418493264038489e+01,7.383617883051678632e+01,5.000000000000000000e-01,5.400246238708496094e+01
3.850000000000000000e+02,6.385018936570126158e+01,7.383132754641759732e+01,5.000000000000000000e-01,5.409400105476379395e+01
3.860000000000000000e+02,5.406176182243283534e+01,7.383099577967841753e+01,5.000000000000000000e-01,5.418082618713378906e+01
3.870000000000000000e+02,6.493792050413057382e+01,7.383072952085700535e+01,5.000000000000000000e-01,5.427660107612609863e+01
3.880000000000000000e+02,4.398489193198921043e+01,7.382770736528148348e+01,5.000000000000000000e-01,5.436608219146728516e+01
3.890000000000000000e+02,5.402777117179861222e+01,7.381785594946921947e+01,5.000000000000000000e-01,5.445665907859802246e+01
3.900000000000000000e+02,7.967908090978467328e+01,7.381245554089332472e+01,5.000000000000000000e-01,5.454695510864257812e+01
3.910000000000000000e+02,5.353109269134454706e+01,7.380775343392805610e+01,5.000000000000000000e-01,5.463680958747863770e+01
3.920000000000000000e+02,4.254790904163574794e+01,7.381292738687425015e+01,5.000000000000000000e-01,5.472599124908447266e+01
3.930000000000000000e+02,3.996599797954387867e+01,7.381412775891830336e+01,5.000000000000000000e-01,5.481709337234497070e+01
3.940000000000000000e+02,4.267474893287445070e+01,7.381160923614113756e+01,5.000000000000000000e-01,5.490564823150634766e+01
3.950000000000000000e+02,5.646219012153574823e+01,7.381074588028684502e+01,5.000000000000000000e-01,5.499553132057189941e+01
3.960000000000000000e+02,5.793545304082034164e+01,7.380960683005628198e+01,5.000000000000000000e-01,5.508569741249084473e+01
3.970000000000000000e+02,4.144989893783374413e+01,7.381448372951645354e+01,5.000000000000000000e-01,5.517910575866699219e+01
3.980000000000000000e+02,4.767854025435716636e+01,7.383132625564688567e+01,5.000000000000000000e-01,5.526998805999755859e+01
3.990000000000000000e+02,4.463012862473194531e+01,7.385027404806066897e+01,5.000000000000000000e-01,5.535890293121337891e+01
4.000000000000000000e+02,4.188211051382381811e+01,7.387119511496997859e+01,2.500000000000000000e-01,5.544828152656555176e+01
4.010000000000000000e+02,6.062793352531575408e+01,7.388078640074873249e+01,2.500000000000000000e-01,5.553627490997314453e+01
4.020000000000000000e+02,5.668558790535340108e+01,7.389161645343982343e+01,2.500000000000000000e-01,5.562577033042907715e+01
4.030000000000000000e+02,4.822316464795838442e+01,7.390713556447468591e+01,2.500000000000000000e-01,5.571784877777099609e+01
4.040000000000000000e+02,5.552024179253216118e+01,7.392045586201794549e+01,2.500000000000000000e-01,5.581042695045471191e+01
4.050000000000000000e+02,5.367079226391580704e+01,7.393350297436984420e+01,2.500000000000000000e-01,5.589950275421142578e+01
4.060000000000000000e+02,7.069967616180410630e+01,7.394549975416975940e+01,2.500000000000000000e-01,5.598957920074462891e+01
4.070000000000000000e+02,3.995183362063283994e+01,7.395627411261170892e+01,2.500000000000000000e-01,5.607660198211669922e+01
4.080000000000000000e+02,6.137110090653004590e+01,7.396515976995834762e+01,2.500000000000000000e-01,5.617067122459411621e+01
4.090000000000000000e+02,5.248906563595402730e+01,7.397606588235910863e+01,2.500000000000000000e-01,5.626172447204589844e+01
4.100000000000000000e+02,4.109566614752835534e+01,7.398493238984904963e+01,2.500000000000000000e-01,5.634972238540649414e+01
4.110000000000000000e+02,5.338382421223816721e+01,7.399376414362677679e+01,2.500000000000000000e-01,5.643677473068237305e+01
4.120000000000000000e+02,4.662662080591169911e+01,7.400149300432940436e+01,2.500000000000000000e-01,5.652422976493835449e+01
4.130000000000000000e+02,7.519145776219143329e+01,7.400673326915141104e+01,2.500000000000000000e-01,5.661198210716247559e+01
4.140000000000000000e+02,6.711907177823171367e+01,7.401454853616016294e+01,2.500000000000000000e-01,5.669905591011047363e+01
4.150000000000000000e+02,5.192983762222156940e+01,7.402197031124704552e+01,2.500000000000000000e-01,5.679100847244262695e+01
4.160000000000000000e+02,6.131488692670105678e+01,7.402747861806555818e+01,2.500000000000000000e-01,5.687810468673706055e+01
4.170000000000000000e+02,5.129163706206839635e+01,7.403185028484811880e+01,2.500000000000000000e-01,5.696460175514221191e+01
4.180000000000000000e+02,4.583890446626871551e+01,7.403502464805784200e+01,2.500000000000000000e-01,5.705413818359375000e+01
4.190000000000000000e+02,4.352278261212524768e+01,7.403607808820450487e+01,2.500000000000000000e-01,5.714227890968322754e+01
4.200000000000000000e+02,5.849921724387887423e+01,7.403406060138208034e+01,2.500000000000000000e-01,5.722848439216613770e+01
4.210000000000000000e+02,4.899974186139615284e+01,7.402909465989397120e+01,2.500000000000000000e-01,5.731743597984313965e+01
4.220000000000000000e+02,4.156591084818926873e+01,7.402712422513342005e+01,2.500000000000000000e-01,5.740509414672851562e+01
4.230000000000000000e+02,5.474314791934402535e+01,7.402443328020630986e+01,2.500000000000000000e-01,5.749274587631225586e+01
4.240000000000000000e+02,4.115811193071688479e+01,7.402518293813513139e+01,2.500000000000000000e-01,5.758395481109619141e+01
4.250000000000000000e+02,5.687092788468174831e+01,7.402441700738707198e+01,2.500000000000000000e-01,5.767047095298767090e+01
4.260000000000000000e+02,4.686298799733022236e+01,7.402090640745706196e+01,2.500000000000000000e-01,5.775763463973999023e+01
4.270000000000000000e+02,5.058337009373519066e+01,7.401572962111325182e+01,2.500000000000000000e-01,5.784480357170104980e+01
4.280000000000000000e+02,4.118785780406269481e+01,7.401127674750783569e+01,2.500000000000000000e-01,5.793102431297302246e+01
4.290000000000000000e+02,4.496495042720290058e+01,7.400695827062851606e+01,2.500000000000000000e-01,5.801973199844360352e+01
4.300000000000000000e+02,5.642639148276575867e+01,7.400541146166611384e+01,2.500000000000000000e-01,5.810908865928649902e+01
4.310000000000000000e+02,4.780382879326290180e+01,7.400196275163168025e+01,2.500000000000000000e-01,5.820166707038879395e+01
4.320000000000000000e+02,5.198855216711613991e+01,7.399802512966144263e+01,2.500000000000000000e-01,5.829724144935607910e+01
4.330000000000000000e+02,4.656084892786738294e+01,7.399594419975539950e+01,2.500000000000000000e-01,5.838812732696533203e+01
4.340000000000000000e+02,6.784439540241189093e+01,7.399572469715262457e+01,2.500000000000000000e-01,5.848064136505126953e+01
4.350000000000000000e+02,4.393224627795611781e+01,7.399539413138553812e+01,2.500000000000000000e-01,5.856873607635498047e+01
4.360000000000000000e+02,4.996425866209049360e+01,7.399726896452906999e+01,2.500000000000000000e-01,5.865591764450073242e+01
4.370000000000000000e+02,4.670886954180664929e+01,7.399980156664396702e+01,2.500000000000000000e-01,5.874189829826354980e+01
4.380000000000000000e+02,4.251926055300487661e+01,7.400115042904381824e+01,2.500000000000000000e-01,5.882797098159790039e+01
4.390000000000000000e+02,3.504672607817398244e+01,7.400165531868084656e+01,2.500000000000000000e-01,5.891416788101196289e+01
4.400000000000000000e+02,5.166255175177688841e+01,7.400197503239766661e+01,2.500000000000000000e-01,5.899883127212524414e+01
4.410000000000000000e+02,4.424188560527115754e+01,7.400466185137389630e+01,2.500000000000000000e-01,5.908458042144775391e+01
4.420000000000000000e+02,3.949408051990565127e+01,7.400730465482938314e+01,2.500000000000000000e-01,5.917563009262084961e+01
4.430000000000000000e+02,4.526226762469654830e+01,7.400915504933196587e+01,2.500000000000000000e-01,5.926494050025939941e+01
4.440000000000000000e+02,3.345392218372712989e+01,7.401054249813483921e+01,2.500000000000000000e-01,5.935095548629760742e+01
4.450000000000000000e+02,4.094390754255046971e+01,7.400903074660045888e+01,2.500000000000000000e-01,5.944414854049682617e+01
4.460000000000000000e+02,5.361137275544093228e+01,7.400841213726270951e+01,2.500000000000000000e-01,5.953724718093872070e+01
4.470000000000000000e+02,4.786377444154289407e+01,7.401044179415667656e+01,2.500000000000000000e-01,5.962928128242492676e+01
4.480000000000000000e+02,6.996275173706280270e+01,7.401365906323768229e+01,2.500000000000000000e-01,5.972012901306152344e+01
4.490000000000000000e+02,4.216916416207076423e+01,7.402131686457127557e+01,2.500000000000000000e-01,5.981621003150939941e+01
4.500000000000000000e+02,3.765658149348968209e+01,7.402936012972601532e+01,2.500000000000000000e-01,5.991612958908081055e+01
4.510000000000000000e+02,3.496701900749890513e+01,7.403835271511087512e+01,2.500000000000000000e-01,6.000712275505065918e+01
4.520000000000000000e+02,5.706869579485140775e+01,7.404755637214228159e+01,2.500000000000000000e-01,6.009633803367614746e+01
4.530000000000000000e+02,5.085525561939607542e+01,7.405452535198284636e+01,2.500000000000000000e-01,6.018568181991577148e+01
4.540000000000000000e+02,4.076183932455543157e+01,7.406615415288916893e+01,2.500000000000000000e-01,6.027706003189086914e+01
4.550000000000000000e+02,4.021529909664990754e+01,7.408019053965715273e+01,2.500000000000000000e-01,6.036303186416625977e+01
4.560000000000000000e+02,4.152315759516559268e+01,7.409156394997044970e+01,2.500000000000000000e-01,6.045010519027709961e+01
4.570000000000000000e+02,4.137329169607839674e+01,7.410428471273529283e+01,2.500000000000000000e-01,6.055019021034240723e+01
4.580000000000000000e+02,4.147720104174833722e+01,7.411478745525377576e+01,2.500000000000000000e-01,6.063936424255371094e+01
4.590000000000000000e+02,6.226364708604604203e+01,7.412541788180720914e+01,2.500000000000000000e-01,6.072893977165222168e+01
4.600000000000000000e+02,3.092492092281119653e+01,7.413646448664685806e+01,2.500000000000000000e-01,6.081898069381713867e+01
4.610000000000000000e+02,5.320948030885524815e+01,7.415135572586507351e+01,2.500000000000000000e-01,6.091060590744018555e+01
4.620000000000000000e+02,4.039898860311436124e+01,7.416785812222818208e+01,2.500000000000000000e-01,6.099754762649536133e+01
4.630000000000000000e+02,4.129500626605846492e+01,7.418536067764654263e+01,2.500000000000000000e-01,6.108807039260864258e+01
